case_id,tau_ps,sigma_s_per_m,measurement_mode,measurement_angle_deg,measurement_polarization,noise_dynamic_range_db,weighted_data_fit,data_fit,relative_l2,residual_rms,fit_sigma,max_abs_residual,max_abs_parameter_correlation,mean_abs_parameter_correlation,recovery_error,true_thickness_um,true_eps_inf,true_tau_ps,true_sigma_s_per_m,fit_thickness_um,fit_plasma_freq_thz,fit_gamma_thz,fit_tau_ps,fit_sigma_s_per_m,signed_err_sigma_s_per_m,abs_err_sigma_s_per_m,signed_err_tau_ps,abs_err_tau_ps,signed_err_thickness_um,abs_err_thickness_um,noise_sigma,noise_seed,clean_peak_abs,noise_rms,observed_snr_db,optimizer_stage,initial_objective_value,final_objective_value,objective_improvement_fraction,stuck_to_initial,initial_tau_ps,fit_minus_initial_tau_ps,stuck_to_initial_tau_ps,initial_sigma_s_per_m,fit_minus_initial_sigma_s_per_m,stuck_to_initial_sigma_s_per_m
270,0.85,475.0,transmission,45.0,p,110.0,5.808599984187196e-11,7.652960919263404e-10,2.7663985467143753e-05,9.294341291555798e-07,2.7647691599824025e-05,3.0852772328692637e-06,0.8254555202852877,0.3421787816090873,1.8217325408106616e-07,725.0,11.7,0.85,475.0,725.0000335188096,1.2643965045640553,0.18724116931636262,0.8499997285478773,475.00023746265424,-0.0002374626542405167,0.0002374626542405167,2.714521226687694e-07,2.714521226687694e-07,-3.351880957325193e-05,3.351880957325193e-05,9.23120119640646e-07,1270.0,0.2919162131991576,9.293359468521759e-07,91.16262933602053,local,1.088056884779777,5.808599984187196e-11,0.9999999999466149,False,0.316,0.5339997285478773,False,316.22776601683796,158.77247144581628,False
271,0.8875,475.0,transmission,45.0,p,110.0,4.8133671524344044e-11,7.163421915188984e-10,2.6764569705468798e-05,9.419215034397825e-07,2.6763872842473287e-05,3.6751267342298555e-06,0.8231980659174354,0.3356293935801496,3.3806168100616424e-07,725.0,11.7,0.8875,475.0,724.9999990103394,1.2373948559022603,0.17932961366023462,0.8874995035311734,474.99954964307983,0.0004503569201688151,0.0004503569201688151,4.964688266051454e-07,4.964688266051454e-07,9.896606343318126e-07,9.896606343318126e-07,9.529704925791243e-07,1271.0,0.3013557299482621,9.429108229110496e-07,91.4396751483912,local,1.1329419367250604,4.8133671524344044e-11,0.9999999999575144,False,0.316,0.5714995035311734,False,316.22776601683796,158.77178362624187,False
272,0.9249999999999999,475.0,transmission,45.0,p,110.0,6.662037440826004e-11,6.66165897446092e-10,2.581018979872275e-05,9.47452833959748e-07,2.579328872381349e-05,3.2645308252199357e-06,0.8209134689459422,0.3294523826627539,2.1995837318461276e-07,725.0,11.7,0.9249999999999999,475.0,725.0000110056737,1.2120534732300616,0.17205934587164878,0.9250002799070285,475.000308370407,-0.0003083704070263593,0.0003083704070263593,-2.799070285552929e-07,2.799070285552929e-07,-1.1005673741237842e-05,1.1005673741237842e-05,9.829095730881796e-07,1272.0,0.3108232984942389,9.472698381931538e-07,91.76585440031003,local,1.1691424380529076,6.662037440826004e-11,0.9999999999430178,False,0.316,0.6090002799070284,False,316.22776601683796,158.77254235356907,False
273,0.9624999999999999,475.0,transmission,45.0,p,110.0,5.5567590918738746e-11,6.70740597175672e-10,2.5898660142479802e-05,9.879637616886215e-07,2.5883420920799344e-05,3.121341321530033e-06,0.818608897772274,0.323621321248578,8.295220552963517e-07,725.0,11.7,0.9624999999999999,475.0,724.9999798455378,1.1882069472008558,0.1653560539701417,0.9624984345637199,474.9989755774426,0.0010244225574069787,0.0010244225574069787,1.565436280048793e-06,1.565436280048793e-06,2.0154462163191056e-05,2.0154462163191056e-05,1.00850615199003e-06,1273.0,0.3189176474580448,9.88300714268798e-07,91.7314984805324,local,1.1974593888876082,5.5567590918738746e-11,0.9999999999535955,False,0.316,0.6464984345637199,False,316.22776601683796,158.77120956060463,False
274,1.0,475.0,transmission,45.0,p,110.0,5.462547029202975e-11,6.881356571070043e-10,2.6232339909108454e-05,1.0365127653475594e-06,2.6218893788643515e-05,3.3424592183753142e-06,0.8162901740962559,0.31811462075061325,1.4580411413110502e-07,725.0,11.7,1.0,475.0,724.9999854481126,1.1657152242912086,0.15915494309189535,1.0,474.99977447537384,0.00022552462615976765,0.00022552462615976765,0.0,0.0,1.455188737509161e-05,1.455188737509161e-05,1.02616054281557e-06,1274.0,0.3245004560291934,1.0375472873805545e-06,91.61458967932715,local,1.2197659066891484,5.462547029202975e-11,0.9999999999552165,False,0.316,0.6839999999999999,False,316.22776601683796,158.77200845853588,False
275,0.1,512.5,transmission,45.0,p,110.0,0.19281881513235874,0.3660528841687037,0.6050230443286466,1.0468034497442836e-05,0.6050230443279279,8.223289684402059e-05,0.9034462002983215,0.6597533933613476,0.23074818241911874,725.0,11.7,0.1,512.5,715.0,4.411548766086778,1.098794464164133,0.14484505363154204,985.3585838060109,-472.85858380601087,472.85858380601087,-0.04484505363154204,0.04484505363154204,10.0,10.0,6.118531012954633e-10,1275.0,0.0001934849393531384,6.123739118684361e-10,89.02153569127074,local,300499.67162434495,0.19281881513235874,0.9999993583393483,False,0.316,-0.17115494636845796,False,316.22776601683796,669.1308177891729,False
276,0.1375,512.5,transmission,45.0,p,110.0,0.22810453985481036,0.28842096607873263,0.5370483833685122,5.873545482474541e-05,0.5370483833684982,0.0006263101565922978,0.9046926632340259,0.6048257822781288,0.27585917748963656,725.0,11.7,0.1375,512.5,715.0,3.911660035780795,0.7541524628617305,0.211038153330377,1128.7341128918642,-616.2341128918642,616.2341128918642,-0.073538153330377,0.073538153330377,10.0,10.0,4.04432718500483e-09,1276.0,0.001278928550755244,3.97917812386063e-09,88.78188498007987,local,6083.912086953319,0.22810453985481036,0.9999625069303115,False,0.316,-0.104961846669623,False,316.22776601683796,812.5063468750263,False
277,0.175,512.5,transmission,45.0,p,110.0,0.893034291412864,1.005417571288062,1.0027051267885603,0.0003840097936019056,1.00270512678856,0.0040632501215008944,0.9165927256388041,0.5270494830947109,0.5474788913381896,725.0,11.7,0.175,512.5,715.0,4.531752699863392,0.4383119754762419,0.36310881745580353,2606.6196570288985,-2094.1196570288985,2094.1196570288985,-0.18810881745580355,0.18810881745580355,10.0,10.0,1.3611706780960245e-08,1277.0,0.004304399627019302,1.3198846626427405e-08,89.25267076208348,local,504.388842970941,0.893034291412864,0.9982294725510725,False,0.316,0.04710881745580353,False,316.22776601683796,2290.3918910120606,False
278,0.2125,512.5,transmission,45.0,p,110.0,0.3236850341043754,0.4611825860688697,0.6791042527247709,0.0006281791768492642,0.6791042527247552,0.0063196911536091225,0.8949190618814851,0.5180661901225972,0.33952176680438007,725.0,11.7,0.2125,512.5,715.0,3.3289113186522794,0.45060247196649916,0.3532047713749072,1368.168162118434,-855.6681621184341,855.6681621184341,-0.1407047713749072,0.1407047713749072,10.0,10.0,3.047482243759137e-08,1278.0,0.009636985019199325,2.962887985496008e-08,89.88863113210934,local,94.39120275227651,0.3236850341043754,0.9965708135433567,False,0.316,0.037204771374907186,False,316.22776601683796,1051.9403961015962,False
279,0.25,512.5,transmission,45.0,p,110.0,0.9356802370069287,1.0242727293835658,1.0120635994756286,0.0018039800070023906,1.0120635994756355,0.018757591729958997,0.9040214817056417,0.47695861353958824,0.5709479738821327,725.0,11.7,0.25,512.5,715.0,4.073982040460627,0.32019717728493857,0.4970529235811027,2883.694967230023,-2371.194967230023,2371.194967230023,-0.2470529235811027,0.2470529235811027,10.0,10.0,5.707390466326178e-08,1279.0,0.01804835336952126,5.842759055880042e-08,89.68810805929343,local,32.108245248597214,0.9356802370069287,0.970858568266112,False,0.316,0.1810529235811027,False,316.22776601683796,2567.467201213185,False
280,0.2875,512.5,transmission,45.0,p,110.0,0.9417084147837534,1.0387763369529845,1.0192037759707253,0.0030165525406332517,1.0192037759707442,0.0314618924979847,0.8977874468347897,0.4560165007882328,0.5895599219988006,725.0,11.7,0.2875,512.5,715.0,3.9081605998613416,0.2767470005637159,0.5750918447813597,3070.3683441624153,-2557.8683441624153,2557.8683441624153,-0.2875918447813597,0.2875918447813597,10.0,10.0,9.461405460430679e-08,1280.0,0.02991959112131505,9.668342701484393e-08,89.71794783424046,local,14.12973364253654,0.9417084147837534,0.9333527128955348,False,0.316,0.25909184478135966,False,316.22776601683796,2754.1405781455774,False
281,0.32499999999999996,512.5,transmission,45.0,p,110.0,5.8092542154811825e-11,9.433951373061223e-10,3.0714738112282874e-05,1.360293561623397e-07,3.0710119007417035e-05,4.923778185003639e-07,0.8489701266780973,0.49387714213750805,1.4482339171317145e-07,725.0,11.7,0.32499999999999996,512.5,724.9999895026003,2.1239829679215214,0.4897073640941332,0.32500010161436343,512.5001809394439,-0.000180939443907846,0.000180939443907846,-1.016143634791078e-07,1.016143634791078e-07,1.049739967129426e-05,1.049739967129426e-05,1.3840665062321257e-07,1281.0,0.0437680259284515,1.361885833146701e-07,90.24289627801322,local,6.831152380619021,5.8092542154811825e-11,0.999999999991496,False,0.316,0.009000101614363432,False,316.22776601683796,196.27241492260595,False
282,0.36250000000000004,512.5,transmission,45.0,p,110.0,0.9500856178430244,1.0466333217977222,1.0230509869003217,0.006284256596327939,1.0230509869003401,0.061669061538638166,0.8879902985361905,0.42869425145107637,0.6110328229563275,725.0,11.7,0.36250000000000004,512.5,715.0,3.6766557491370975,0.22517558065735918,0.7068037423386293,3339.744498803877,-2827.244498803877,2827.244498803877,-0.34430374233862926,0.34430374233862926,10.0,10.0,1.8648402555993264e-07,1282.0,0.0589714268006444,1.860143988054992e-07,90.37619786833771,local,3.4108595942985396,0.9500856178430244,0.7214527330790307,False,0.316,0.3908037423386293,False,316.22776601683796,3023.516732787039,False
283,0.4,512.5,transmission,45.0,p,110.0,0.9553319510967239,1.0422165648939257,1.020890084629058,0.008214495545422314,1.0208900846291078,0.07697069651787355,0.8847352022897571,0.4212151427500159,0.6109289648545322,725.0,11.7,0.4,512.5,715.0,3.5936543513162724,0.2122908444720299,0.7497023410864267,3384.308460385108,-2871.808460385108,2871.808460385108,-0.3497023410864267,0.3497023410864267,10.0,10.0,2.397469247891804e-07,1283.0,0.07581463443548937,2.3868115091967603e-07,90.5556901388749,local,1.6719115407087124,0.9553319510967239,0.42859898515219,False,0.316,0.43370234108642675,False,316.22776601683796,3068.08069436827,False
284,0.4375,512.5,transmission,45.0,p,110.0,6.448316909926428e-11,8.343250347444279e-10,2.888468512455048e-05,2.9131160789392574e-07,2.8843344567028645e-05,1.082049835800356e-06,0.8475063216755614,0.45065822661904614,5.883926247164409e-07,725.0,11.7,0.4375,512.5,724.9999861126666,1.830642893794601,0.36378318636988816,0.4374994476244691,512.4992613948702,0.0007386051297544327,0.0007386051297544327,5.523755309266853e-07,5.523755309266853e-07,1.3887333352613496e-05,1.3887333352613496e-05,2.922963407491594e-07,1284.0,0.0924322188500031,2.9156552225647937e-07,90.77908858964562,local,0.7878603186998218,6.448316909926428e-11,0.999999999918154,False,0.316,0.12149944762446907,False,316.22776601683796,196.27149537803228,False
285,0.475,512.5,transmission,45.0,p,110.0,5.976695654540188e-11,8.310981446474875e-10,2.8828772860589948e-05,3.519887956467932e-07,2.8784880192686045e-05,1.139827718156624e-06,0.8465103737165387,0.4381455013534583,1.6634569713505886e-07,725.0,11.7,0.475,512.5,724.9999787567979,1.7568950334079056,0.3350628632887469,0.4750002478034711,512.500074717146,-7.471714604889712e-05,7.471714604889712e-05,-2.478034711317356e-07,2.478034711317356e-07,2.1243202127152472e-05,2.1243202127152472e-05,3.4243128746761654e-07,1285.0,0.108286281050154,3.5226148017536915e-07,90.79673870366133,local,0.38077660691496895,5.976695654540188e-11,0.9999999998430393,False,0.316,0.1590002478034711,False,316.22776601683796,196.2723087003081,False
286,0.5125,512.5,transmission,45.0,p,110.0,6.969762573803672e-11,7.263844406440218e-10,2.6951520191707587e-05,3.8747237908060245e-07,2.6934539278545325e-05,1.7020001562548418e-06,0.8452917965034198,0.4263663527779422,4.8828694829649464e-08,725.0,11.7,0.5125,512.5,724.9999880711462,1.691397640124676,0.3105461863416188,0.5125000727486497,512.4999632833465,3.671665353977005e-05,3.671665353977005e-05,-7.274864977091511e-08,7.274864977091511e-08,1.1928853837162023e-05,1.1928853837162023e-05,3.890127211042105e-07,1286.0,0.1230166237469157,3.874143296074167e-07,91.38963335321826,local,0.24147322560025397,6.969762573803672e-11,0.999999999711365,False,0.316,0.19650007274864972,False,316.22776601683796,196.2721972665085,False
287,0.5499999999999999,512.5,transmission,45.0,p,110.0,5.32729180438859e-11,7.212091929025943e-10,2.6855338257087633e-05,4.444992094334303e-07,2.679031909040249e-05,1.6530737150343886e-06,0.8438757151537244,0.4152608990762176,3.4804772495539096e-07,725.0,11.7,0.5499999999999999,512.5,725.0000009428792,1.632718609809931,0.2893723828038712,0.5500004580594904,512.5003939590366,-0.000393959036614433,0.000393959036614433,-4.580594904490809e-07,4.580594904490809e-07,-9.42879182730394e-07,9.42879182730394e-07,4.4952748406028144e-07,1287.0,0.1421530720475525,4.4469123269040106e-07,91.41562932464905,local,0.246320328379447,5.32729180438859e-11,0.9999999997837251,False,0.316,0.23400045805949038,False,316.22776601683796,196.27262794219865,False
288,0.5875,512.5,transmission,45.0,p,110.0,8.127558779344071e-11,6.893027823302645e-10,2.6254576407366864e-05,4.911484888276238e-07,2.624339934925567e-05,1.8823713861526592e-06,0.8422882245342199,0.4047875215338683,1.915104500668634e-07,725.0,11.7,0.5875,512.5,724.9999899028817,1.5797511807278437,0.2709020917314206,0.5874998678477747,512.4997019076386,0.00029809236139044515,0.00029809236139044515,1.3215222527396264e-07,1.3215222527396264e-07,1.009711832011817e-05,1.009711832011817e-05,5.103900407414949e-07,1288.0,0.1613995023809258,4.913437692072526e-07,91.61245097099071,local,0.3223251152695501,8.127558779344071e-11,0.9999999997478459,False,0.316,0.27149986784777475,False,316.22776601683796,196.27193589080065,False
289,0.625,512.5,transmission,45.0,p,110.0,6.449168681302616e-11,7.288314300688683e-10,2.699687815412864e-05,5.621449479111353e-07,2.6976393543849846e-05,1.7574688146683101e-06,0.8405547818588124,0.3949122535748928,4.7648906171404653e-07,725.0,11.7,0.625,512.5,724.9999781162804,1.5316256471460528,0.2546481490279682,0.6249994107532871,512.4993684301692,0.0006315698308299034,0.0006315698308299034,5.892467128676415e-07,5.892467128676415e-07,2.188371956890478e-05,2.188371956890478e-05,5.797928591479822e-07,1289.0,0.1833466006008816,5.622508258565709e-07,91.37209718271116,local,0.4286741591515316,6.449168681302616e-11,0.9999999998495555,False,0.316,0.30899941075328713,False,316.22776601683796,196.2716024133312,False
290,0.6625,512.5,transmission,45.0,p,110.0,6.054571631449024e-11,7.957882531863492e-10,2.8209719126328595e-05,6.455167146474419e-07,2.8191473928102144e-05,2.2718507938163178e-06,0.8386988827981969,0.3856042538131907,5.499058859879296e-07,725.0,11.7,0.6625,512.5,725.0000160796382,1.4876467865102938,0.2402336122600979,0.6625007283309727,512.5007244121651,-0.0007244121651410751,0.0007244121651410751,-7.283309727545983e-07,7.283309727545983e-07,-1.6079638157862064e-05,1.6079638157862064e-05,6.376120482583498e-07,1290.0,0.2016306336061582,6.456984110073184e-07,90.9895760180678,local,0.5424418675164897,6.054571631449024e-11,0.9999999998883831,False,0.316,0.34650072833097273,False,316.22776601683796,196.27295839532718,False
291,0.7,512.5,transmission,45.0,p,110.0,5.89686813572725e-11,7.662781237566906e-10,2.76817290600983e-05,6.88640723966931e-07,2.7681045294868806e-05,2.6004322265968172e-06,0.8367414801274496,0.3768344082615997,1.0992281820128144e-07,725.0,11.7,0.7,512.5,725.0000031041147,1.447250461510949,0.22736426935758952,0.6999998000634953,512.4998894316635,0.00011056833648126485,0.00011056833648126485,1.9993650468563828e-07,1.9993650468563828e-07,-3.1041147394716972e-06,3.1041147394716972e-06,6.986279086517465e-07,1291.0,0.2209255428299573,6.886344595444627e-07,91.15621879068581,local,0.6519538785306178,5.89686813572725e-11,0.9999999999095508,False,0.316,0.38399980006349527,False,316.22776601683796,196.27212341482556,False
292,0.7374999999999999,512.5,transmission,45.0,p,110.0,6.729334784744887e-11,8.241892288730556e-10,2.8708696049682495e-05,7.693547089811622e-07,2.8702512024261668e-05,3.779607081177443e-06,0.8347010264624017,0.3685725581753401,1.4737230487439925e-07,725.0,11.7,0.7374999999999999,512.5,724.9999846070218,1.4099758800718918,0.21580323659647016,0.7375002599682909,512.5001668924092,-0.00016689240919731674,0.00016689240919731674,-2.5996829100538577e-07,2.5996829100538577e-07,1.5392978184536332e-05,1.5392978184536332e-05,7.496310482671698e-07,1292.0,0.2370541517303875,7.70290775832612e-07,90.82917000438017,local,0.7519234415654391,6.729334784744887e-11,0.999999999910505,False,0.316,0.42150025996829094,False,316.22776601683796,196.27240087557124,False
293,0.7749999999999999,512.5,transmission,45.0,p,110.0,6.025864589489139e-11,7.58428438776321e-10,2.7539579495270453e-05,7.888266996966622e-07,2.752749532201296e-05,2.6076799487947042e-06,0.8325933867774669,0.36078944612275404,3.146873060627981e-07,725.0,11.7,0.7749999999999999,512.5,724.9999828588491,1.3754405884244418,0.20536135875810874,0.7749994646235319,512.4996121025446,0.0003878974554254455,0.0003878974554254455,5.353764680471329e-07,5.353764680471329e-07,1.7141150919997017e-05,1.7141150919997017e-05,8.026606166831522e-07,1293.0,0.2538235736834107,7.90527625554513e-07,91.1821486316598,local,0.8409576680181778,6.025864589489139e-11,0.9999999999283452,False,0.316,0.45899946462353186,False,316.22776601683796,196.2718460857066,False
294,0.8125,512.5,transmission,45.0,p,110.0,7.28245168418074e-11,8.383164269141626e-10,2.895369452961336e-05,8.804648573535994e-07,2.8946194722150785e-05,3.0916816471451836e-06,0.8304320155950703,0.3534551666246571,5.369938130891653e-07,725.0,11.7,0.8125,512.5,724.9999900283535,1.3433246663447247,0.1958827526656957,0.8125010544625026,512.500600621707,-0.0006006217070080311,0.0006006217070080311,-1.054462502647624e-06,1.054462502647624e-06,9.971646477424656e-06,9.971646477424656e-06,8.440795065565702e-07,1294.0,0.2669213766989791,8.815848957849223e-07,90.75486474880938,local,0.9190804259176542,7.28245168418074e-11,0.9999999999207637,False,0.316,0.49650105446250264,False,316.22776601683796,196.27283460486905,False
295,0.85,512.5,transmission,45.0,p,110.0,5.714383520196103e-11,7.474599778670475e-10,2.733971429746565e-05,8.775033734495119e-07,2.7272342379864517e-05,3.253461564457381e-06,0.8282284069057625,0.34654151013512186,3.545132583296877e-07,725.0,11.7,0.85,512.5,725.0000464463433,1.3133587850020958,0.18724103237517342,0.8500003502063468,512.5005526766763,-0.0005526766763068736,0.0005526766763068736,-3.5020634681082186e-07,3.5020634681082186e-07,-4.644634327632957e-05,4.644634327632957e-05,8.904244241662534e-07,1295.0,0.2815769264609236,8.810161661489621e-07,91.22942338972449,local,0.985662121681666,5.714383520196103e-11,0.9999999999420249,False,0.316,0.5340003502063468,False,316.22776601683796,196.27278665983835,False
296,0.8875,512.5,transmission,45.0,p,110.0,6.300418309517081e-11,7.699164905491169e-10,2.7747369074366616e-05,9.352284488274838e-07,2.774514925872901e-05,3.4789442040971527e-06,0.8259920182969548,0.3400200299937015,1.826489384448929e-07,725.0,11.7,0.8875,512.5,725.00000079593,1.285311951363714,0.17932944900836545,0.8875003183914929,512.5002431256253,-0.0002431256252748426,0.0002431256252748426,-3.1839149294832225e-07,3.1839149294832225e-07,-7.959299637150252e-07,7.959299637150252e-07,9.203285694394827e-07,1296.0,0.2910334475153199,9.353448215282824e-07,91.1344856611761,local,1.042538227590334,6.300418309517081e-11,0.9999999999395665,False,0.316,0.5715003183914928,False,316.22776601683796,196.2724771087873,False
297,0.9249999999999999,512.5,transmission,45.0,p,110.0,6.4583466715403e-11,7.502462548190688e-10,2.7390623483576793e-05,9.651795922256885e-07,2.7390503462107183e-05,3.296990080455301e-06,0.8237309685769441,0.3338642556025789,9.212084326333876e-07,725.0,11.7,0.9249999999999999,512.5,724.9999779912678,1.2589883833953075,0.17205971570138318,0.9249982916867966,512.4987885185178,0.0012114814821870823,0.0012114814821870823,1.708313203341305e-06,1.708313203341305e-06,2.2008732230460737e-05,2.2008732230460737e-05,9.614884346468242e-07,1297.0,0.3040493397393917,9.666231013711252e-07,91.23498985565408,local,1.0903275206659215,6.4583466715403e-11,0.9999999999407669,False,0.316,0.6089982916867966,False,316.22776601683796,196.27102250167985,False
298,0.9624999999999999,512.5,transmission,45.0,p,110.0,4.6300032606351006e-11,6.210655762313765e-10,2.49211872957806e-05,9.145121950743253e-07,2.4915266379321603e-05,2.9498043417511104e-06,0.8214518442672779,0.3280481877498104,1.4493742604598797e-07,725.0,11.7,0.9624999999999999,512.5,725.0000115041881,1.2342194998332963,0.16535576408424235,0.9625001219238541,512.5002330078844,-0.0002330078843897354,0.0002330078843897354,-1.219238542349288e-07,1.219238542349288e-07,-1.1504188137223537e-05,1.1504188137223537e-05,9.877877294373442e-07,1298.0,0.3123659069788161,9.140417295230798e-07,92.07309545297778,local,1.1298665980456026,4.6300032606351006e-11,0.9999999999590217,False,0.316,0.6465001219238542,False,316.22776601683796,196.27246699104643,False
299,1.0,512.5,transmission,45.0,p,110.0,6.26015560597997e-11,7.052696623299095e-10,2.6556913644659644e-05,1.011382235839867e-06,2.6545119390845328e-05,3.7790981812962053e-06,0.8191601626126204,0.3225523403265913,1.082326893330386e-07,725.0,11.7,1.0,512.5,725.0000054582999,1.2108567806006725,0.15915494309189535,1.0,512.5001806271721,-0.00018062717208522372,0.00018062717208522372,0.0,0.0,-5.4582999382546404e-06,5.4582999382546404e-06,1.0160183281260217e-06,1299.0,0.3212932061354544,1.0121937829231904e-06,91.50947557062665,local,1.1625351107590707,6.26015560597997e-11,0.9999999999461509,False,0.316,0.6839999999999999,False,316.22776601683796,196.27241461033412,False
300,0.1,550.0,transmission,45.0,p,110.0,0.17428428783719704,0.36595324019983205,0.6049406914730006,7.772355791511329e-06,0.6049406914729645,5.33339600089175e-05,0.9060307456752099,0.6641498223136534,0.2191711851096998,725.0,11.7,0.1,550.0,715.0,4.540325551933148,1.1202234729075053,0.1420742797674232,1023.7594355918607,-473.75943559186067,473.75943559186067,-0.0420742797674232,0.0420742797674232,10.0,10.0,4.4647405915673357e-10,1300.0,0.0001411874943116034,4.4757130471948357e-10,89.15955761890646,local,559221.5605245942,0.17428428783719704,0.9999996883448348,False,0.316,-0.1739257202325768,False,316.22776601683796,707.5316695750228,False
301,0.1375,550.0,transmission,45.0,p,110.0,0.20783869637569352,0.2639577994850397,0.5137682351849322,4.390720135261384e-05,0.513768235184873,0.0004236894886730898,0.9070791709452324,0.6099447029438262,0.2631771215191143,725.0,11.7,0.1375,550.0,715.0,4.01958746098754,0.7693624767751033,0.20686600646163153,1168.3166410630686,-618.3166410630686,618.3166410630686,-0.06936600646163152,0.06936600646163152,10.0,10.0,3.187755884702531e-09,1301.0,0.00100805692202651,3.164031757742409e-09,88.6305513164377,local,10034.715702627374,0.20783869637569352,0.9999792880334099,False,0.316,-0.10913399353836847,False,316.22776601683796,852.0888750462307,False
302,0.175,550.0,transmission,45.0,p,110.0,0.26134719091568165,0.35268586495717985,0.5938736102548923,0.0001848947249806839,0.5938736102544412,0.0018260183341953478,0.9026203844621322,0.5618027939491647,0.2959029302816883,725.0,11.7,0.175,550.0,715.0,3.6710141935341425,0.5809080569696399,0.27397613302549406,1290.6049472262553,-740.6049472262553,740.6049472262553,-0.09897613302549407,0.09897613302549407,10.0,10.0,1.1305847353346376e-08,1302.0,0.003575222851476104,1.1071164480765286e-08,88.98076403241701,local,742.3027524643007,0.26134719091568165,0.9996479237210855,False,0.316,-0.04202386697450594,False,316.22776601683796,974.3771812094174,False
303,0.2125,550.0,transmission,45.0,p,110.0,0.9095504941694396,1.014038524232119,1.006994798512941,0.000778517618201798,1.0069947985129424,0.007872364400659419,0.91152163607467,0.5021632030686979,0.5437587435328127,725.0,11.7,0.2125,550.0,715.0,4.356401129717967,0.37579779492764803,0.4235121792626199,2809.506846538945,-2259.506846538945,2259.506846538945,-0.21101217926261992,0.21101217926261992,10.0,10.0,2.6438287690529515e-08,1303.0,0.008360520653686613,2.543932455430671e-08,89.65471007803957,local,125.69550004887866,0.9095504941694396,0.9927638579438743,False,0.316,0.10751217926261991,False,316.22776601683796,2493.279080522107,False
304,0.25,550.0,transmission,45.0,p,110.0,0.9288434747777452,1.0227061911691453,1.011289370639851,0.00153860181255899,1.011289370639856,0.015507886432914779,0.9055159016260594,0.4801647478366533,0.5532229876341027,725.0,11.7,0.25,550.0,715.0,4.146061259960868,0.3263437082887138,0.48769116440600163,2930.3856806607973,-2380.3856806607973,2380.3856806607973,-0.23769116440600163,0.23769116440600163,10.0,10.0,4.846372861114113e-08,1304.0,0.01532557663154747,4.7880143824446064e-08,90.04191521261406,local,39.005829470763075,0.9288434747777452,0.9761870600528068,False,0.316,0.17169116440600163,False,316.22776601683796,2614.1579146439594,False
305,0.2875,550.0,transmission,45.0,p,110.0,0.9386792485631131,1.0346562249500793,1.0171805272173073,0.0026133280745536656,1.0171805272173073,0.02661723421022606,0.8995709933892065,0.460391731941044,0.5671615175672625,725.0,11.7,0.2875,550.0,715.0,3.973714536349057,0.28502147957204804,0.5583963122037755,3082.083057607177,-2532.083057607177,2532.083057607177,-0.2708963122037755,0.2708963122037755,10.0,10.0,7.854818533093199e-08,1305.0,0.02483911717187718,7.931786132593499e-08,90.20848983136807,local,17.779026924234103,0.9386792485631131,0.9472030020223646,False,0.316,0.2423963122037755,False,316.22776601683796,2765.855291590339,False
306,0.32499999999999996,550.0,transmission,45.0,p,110.0,0.9427162054074383,1.0450581568357769,1.0222808600554825,0.003985432152741353,1.0222808600555189,0.040164534269073515,0.8939444617758712,0.4434074677752485,0.5828644761834041,725.0,11.7,0.32499999999999996,550.0,715.0,3.836535484656797,0.25170381053481444,0.6323104237227343,3253.248563483256,-2703.248563483256,2703.248563483256,-0.3073104237227343,0.3073104237227343,10.0,10.0,1.1805358359874662e-07,1306.0,0.03733182101171366,1.1491944751509775e-07,90.6102420318779,local,9.153320632548153,0.9427162054074383,0.8970082833048317,False,0.316,0.31631042372273427,False,316.22776601683796,2937.020797466418,False
307,0.36250000000000004,550.0,transmission,45.0,p,110.0,0.946842600594288,1.0474880643541353,1.0234686435617535,0.005600266638267074,1.023468643561754,0.05524819237904531,0.8893473861054405,0.4311977704691436,0.5917235277247823,725.0,11.7,0.36250000000000004,550.0,715.0,3.728129128834127,0.22918569562866806,0.694436634255577,3373.8283461954843,-2823.8283461954843,2823.8283461954843,-0.33193663425557696,0.33193663425557696,10.0,10.0,1.6561754961673856e-07,1307.0,0.05237286772848404,1.639962999846623e-07,90.46599885489181,local,4.938466937146502,0.946842600594288,0.8082719571387099,False,0.316,0.378436634255577,False,316.22776601683796,3057.6005801786464,False
308,0.4,550.0,transmission,45.0,p,110.0,0.9999989009213006,1.0000003402095454,1.000000170104758,0.007241455507987821,1.0000001701047583,0.06865880895872827,0.7757416570599385,0.3599786907541975,0.46362040839704666,725.0,11.7,0.4,550.0,721.086070951033,5.348669543041127,1.5915494309189535,0.1,1000.0000000000002,-450.0000000000002,450.0000000000002,0.30000000000000004,0.30000000000000004,3.91392904896702,3.91392904896702,2.1709087397370134e-07,1308.0,0.06865016209934648,2.1091170061210317e-07,90.71448675535032,local,2.6873562416504857,0.9999989009213006,0.6278874808547399,False,0.316,-0.216,False,316.22776601683796,683.7722339831623,False
